datetime,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,WS50M,WSC
2022-05-21 07:00:00,293.35,383.23,304.72,150.45,0.49,63.28,26.53,5.55,6.2
2022-05-21 08:00:00,480.42,618.17,393.43,207.5,0.55,49.32,29.03,6.66,7.44
2022-05-21 09:00:00,660.1,811.05,434.3,279.31,0.61,35.64,31.03,6.93,7.75
2022-05-21 10:00:00,786.33,944.92,447.52,310.47,0.64,22.89,32.66,6.64,7.42
2022-05-21 11:00:00,829.33,997.45,484.34,286.92,0.64,14.04,33.88,6.26,7.0
2022-05-21 12:00:00,729.4,971.15,311.94,303.73,0.57,17.06,34.8,5.85,6.54
2022-05-21 13:00:00,703.1,875.55,437.1,279.1,0.6,28.38,35.22,5.4,6.04
2022-05-21 14:00:00,525.45,714.7,319.87,243.75,0.53,41.69,34.96,5.1,5.7
2022-05-21 15:00:00,366.65,501.1,321.39,172.42,0.49,55.54,34.13,4.9,5.48
2022-05-21 16:00:00,196.93,258.88,265.8,101.06,0.42,69.54,32.64,4.74,5.3
2022-05-21 17:00:00,46.08,52.6,26.77,47.62,0.31,83.53,30.78,4.46,4.98
2022-05-21 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,28.82,4.37,4.88
2022-05-21 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.79,4.45,4.97
2022-05-21 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.65,4.3,4.81
2022-05-21 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.59,4.21,4.71
2022-05-21 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.71,3.81,4.26
2022-05-21 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.93,3.42,3.82
2022-05-22 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.36,3.3,3.69
2022-05-22 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.99,3.23,3.61
2022-05-22 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.65,3.26,3.64
2022-05-22 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.3,3.26,3.64
2022-05-22 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.0,3.57,3.99
2022-05-22 05:00:00,6.4,6.97,0.76,8.13,0.24,88.83,21.86,3.9,4.36
2022-05-22 06:00:00,133.05,139.75,145.26,104.21,0.46,77.31,23.73,4.31,4.82
2022-05-22 07:00:00,367.42,372.33,427.44,162.37,0.62,63.31,26.32,6.33,7.07
2022-05-22 08:00:00,592.47,603.97,545.63,238.43,0.68,49.37,28.9,7.04,7.87
2022-05-22 09:00:00,783.83,793.3,635.01,240.69,0.73,35.71,31.15,7.17,8.01
2022-05-22 10:00:00,882.22,923.42,560.82,318.13,0.72,23.01,33.01,6.9,7.71
2022-05-22 11:00:00,936.95,989.95,630.75,270.95,0.73,14.22,34.27,6.64,7.42
2022-05-22 12:00:00,911.67,968.55,564.46,325.35,0.72,17.2,35.04,6.5,7.26
2022-05-22 13:00:00,767.08,872.08,477.65,294.06,0.66,28.45,35.15,6.46,7.22
2022-05-22 14:00:00,614.28,710.92,415.57,263.56,0.62,41.72,34.66,6.39,7.14
2022-05-22 15:00:00,405.95,502.42,414.69,169.76,0.54,55.54,33.72,6.01,6.72
2022-05-22 16:00:00,220.85,264.12,277.01,121.43,0.48,69.52,32.29,5.6,6.26
2022-05-22 17:00:00,49.6,54.83,40.22,46.06,0.33,83.49,30.3,4.98,5.57
2022-05-22 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,28.02,4.35,4.86
2022-05-22 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.95,4.0,4.47
2022-05-22 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.42,3.87,4.33
2022-05-22 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.83,3.64,4.07
2022-05-22 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.43,3.51,3.92
2022-05-22 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.01,3.61,4.03
2022-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.51,3.76,4.2
2022-05-23 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.99,3.86,4.31
2022-05-23 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.62,4.08,4.56
2022-05-23 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.28,4.23,4.73
2022-05-23 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.91,4.53,5.06
2022-05-23 05:00:00,6.1,7.1,0.0,7.99,0.22,88.83,22.64,4.82,5.39
2022-05-23 06:00:00,119.35,143.98,68.7,88.42,0.41,77.32,24.19,5.22,5.83
2022-05-23 07:00:00,328.83,379.67,409.43,135.23,0.55,63.33,26.86,7.66,8.56
2022-05-23 08:00:00,554.5,614.25,539.93,205.05,0.64,49.41,29.48,7.73,8.64
2022-05-23 09:00:00,757.0,805.92,587.09,241.09,0.7,35.78,31.64,7.0,7.82
2022-05-23 10:00:00,755.03,936.83,619.7,194.21,0.62,23.12,33.45,6.34,7.09
2022-05-23 11:00:00,687.92,996.85,277.45,298.85,0.53,14.4,34.88,5.79,6.47
2022-05-23 12:00:00,659.72,979.3,147.23,388.16,0.52,17.33,35.75,5.25,5.87
2022-05-23 13:00:00,570.42,886.47,112.18,384.9,0.49,28.5,35.92,4.87,5.44
2022-05-23 14:00:00,333.75,727.0,41.92,247.96,0.34,41.74,35.48,4.55,5.09
2022-05-23 15:00:00,194.12,514.65,14.13,155.73,0.26,55.53,34.34,4.14,4.63
2022-05-23 16:00:00,105.3,273.55,7.62,100.48,0.23,69.5,32.77,3.76,4.2
2022-05-23 17:00:00,24.88,56.45,2.89,28.96,0.16,83.45,30.9,3.41,3.81
2022-05-23 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,29.17,3.01,3.36
2022-05-23 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,28.09,2.76,3.08
2022-05-23 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.28,2.71,3.03
2022-05-23 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.62,2.92,3.26
2022-05-23 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.91,2.96,3.31
2022-05-23 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.19,2.8,3.13
2022-05-24 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.42,3.11,3.48
2022-05-24 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.71,3.19,3.57
2022-05-24 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.18,3.25,3.63
2022-05-24 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.72,3.41,3.81
2022-05-24 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.43,3.97,4.44
2022-05-24 05:00:00,4.75,7.03,0.0,6.05,0.18,88.83,22.2,4.24,4.74
2022-05-24 06:00:00,82.88,143.35,12.97,80.49,0.28,77.33,22.36,4.19,4.68
2022-05-24 07:00:00,195.65,378.92,69.85,131.71,0.33,63.36,22.96,4.74,5.3
2022-05-24 08:00:00,393.38,604.65,192.97,210.08,0.46,49.46,24.76,5.62,6.28
2022-05-24 09:00:00,475.2,795.35,248.17,226.76,0.44,35.86,27.05,6.4,7.15
2022-05-24 10:00:00,508.67,926.2,179.87,230.7,0.42,23.24,29.29,6.8,7.6
2022-05-24 11:00:00,644.22,987.47,243.92,297.02,0.5,14.58,31.09,6.72,7.51
2022-05-24 12:00:00,619.6,970.97,280.27,256.0,0.49,17.45,32.18,6.31,7.05
2022-05-24 13:00:00,580.5,878.8,287.65,273.77,0.5,28.56,32.59,5.85,6.54
2022-05-24 14:00:00,420.75,722.75,294.99,192.14,0.42,41.76,32.5,5.54,6.19
2022-05-24 15:00:00,234.82,515.0,170.15,123.98,0.31,55.53,31.91,5.41,6.05
2022-05-24 16:00:00,120.93,277.27,53.19,95.07,0.26,69.47,30.79,5.15,5.76
2022-05-24 17:00:00,26.6,58.45,5.74,30.94,0.17,83.42,28.98,4.45,4.97
2022-05-24 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.67,3.78,4.22
2022-05-24 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.67,3.09,3.45
2022-05-24 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.92,2.93,3.27
2022-05-24 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.29,2.99,3.34
2022-05-24 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.77,3.22,3.6
2022-05-24 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.29,3.36,3.76
2022-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.87,3.2,3.58
2022-05-25 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.53,3.07,3.43
2022-05-25 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.2,3.0,3.35
2022-05-25 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.91,3.53,3.95
2022-05-25 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.73,3.67,4.1
2022-05-25 05:00:00,1.5,7.12,0.0,1.91,0.06,88.83,21.71,3.76,4.2
2022-05-25 06:00:00,48.7,146.7,9.74,47.16,0.17,77.34,22.61,3.93,4.39
2022-05-25 07:00:00,169.55,380.77,0.0,146.62,0.29,63.39,24.14,5.76,6.44
2022-05-25 08:00:00,302.73,610.28,0.64,232.67,0.35,49.51,26.58,6.84,7.64
2022-05-25 09:00:00,387.9,803.17,0.6,291.3,0.36,35.93,29.26,7.19,8.04
2022-05-25 10:00:00,520.8,931.17,23.9,367.29,0.43,23.35,31.16,7.02,7.85
2022-05-25 11:00:00,561.97,978.17,6.35,399.38,0.44,14.75,32.2,6.66,7.44
2022-05-25 12:00:00,512.53,956.85,2.85,359.99,0.4,17.57,32.87,6.19,6.92
2022-05-25 13:00:00,453.65,861.28,29.78,318.93,0.39,28.61,33.2,5.75,6.43
2022-05-25 14:00:00,350.85,703.95,48.99,224.55,0.35,41.77,32.86,5.31,5.93
2022-05-25 15:00:00,198.12,494.73,15.03,158.83,0.26,55.52,31.92,4.81,5.38
2022-05-25 16:00:00,112.28,259.15,53.19,104.58,0.24,69.45,30.8,4.31,4.82
2022-05-25 17:00:00,32.03,53.7,1.43,37.32,0.21,83.38,29.28,3.5,3.91
2022-05-25 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.54,2.67,2.98
2022-05-25 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.8,2.31,2.58
2022-05-25 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.18,2.41,2.69
2022-05-25 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.65,2.67,2.98
2022-05-25 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.23,2.82,3.15
2022-05-25 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.83,2.97,3.32
2022-05-26 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.45,2.6,2.91
2022-05-26 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.13,2.63,2.94
2022-05-26 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.86,2.79,3.12
2022-05-26 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.61,3.09,3.45
2022-05-26 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.44,3.1,3.46
2022-05-26 05:00:00,4.97,6.75,0.0,6.34,0.18,88.83,23.4,2.64,2.95
2022-05-26 06:00:00,65.22,135.88,5.83,66.29,0.22,77.36,24.48,2.27,2.54
2022-05-26 07:00:00,173.85,369.2,14.48,149.32,0.29,63.42,26.1,3.82,4.27
2022-05-26 08:00:00,297.5,601.33,6.73,227.91,0.35,49.56,27.53,5.19,5.8
2022-05-26 09:00:00,378.25,791.58,2.15,283.71,0.35,36.01,28.78,5.88,6.57
2022-05-26 10:00:00,395.9,922.33,0.09,282.99,0.33,23.47,29.81,6.23,6.96
2022-05-26 11:00:00,572.92,956.88,31.8,402.75,0.45,14.91,30.22,6.42,7.18
2022-05-26 12:00:00,494.75,936.58,21.88,343.83,0.39,17.68,29.98,6.5,7.26
2022-05-26 13:00:00,465.6,843.1,12.65,331.2,0.4,28.66,29.55,6.64,7.42
2022-05-26 14:00:00,404.9,685.05,42.3,261.89,0.41,41.79,29.13,6.69,7.48
2022-05-26 15:00:00,204.18,475.2,27.65,146.86,0.27,55.51,28.55,6.47,7.23
2022-05-26 16:00:00,103.53,246.48,8.43,98.73,0.22,69.42,27.64,6.18,6.91
2022-05-26 17:00:00,27.8,51.6,1.42,32.4,0.18,83.33,26.36,5.18,5.79
2022-05-26 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.89,4.4,4.92
2022-05-26 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.31,4.67,5.22
2022-05-26 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.93,5.1,5.7
2022-05-26 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.58,5.47,6.11
2022-05-26 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.23,5.64,6.3
2022-05-26 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.86,5.65,6.31
2022-05-27 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.56,5.73,6.4
2022-05-27 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.23,5.59,6.25
2022-05-27 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.95,5.64,6.3
2022-05-27 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.76,5.96,6.66
2022-05-27 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.63,6.19,6.92
2022-05-27 05:00:00,3.47,6.6,0.0,4.43,0.13,88.83,21.61,6.28,7.02
2022-05-27 06:00:00,52.22,131.2,0.0,53.31,0.18,77.37,22.67,6.26,7.0
2022-05-27 07:00:00,151.15,365.27,0.0,130.73,0.25,63.45,24.32,7.22,8.07
2022-05-27 08:00:00,232.4,597.88,0.0,178.68,0.27,49.61,26.26,7.84,8.76
2022-05-27 09:00:00,299.85,789.2,22.39,173.73,0.28,36.08,28.14,8.18,9.14
2022-05-27 10:00:00,389.85,919.8,11.54,276.27,0.32,23.58,29.61,8.59,9.6
2022-05-27 11:00:00,557.42,979.75,60.64,347.38,0.44,15.07,30.57,8.86,9.9
2022-05-27 12:00:00,599.88,963.78,75.53,355.41,0.47,17.79,30.74,8.92,9.97
2022-05-27 13:00:00,589.45,872.55,37.71,414.64,0.51,28.71,30.32,8.81,9.85
2022-05-27 14:00:00,403.88,716.85,108.97,231.24,0.41,41.8,29.67,8.48,9.48
2022-05-27 15:00:00,296.2,506.15,191.99,176.58,0.39,55.5,28.64,8.13,9.09
2022-05-27 16:00:00,148.55,270.62,165.28,88.87,0.32,69.39,27.22,7.55,8.44
2022-05-27 17:00:00,44.22,58.6,20.21,43.94,0.29,83.29,25.55,6.67,7.45
2022-05-27 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.09,5.57,6.23
2022-05-27 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.37,5.33,5.96
2022-05-27 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.92,5.32,5.95
2022-05-27 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.73,5.47,6.11
2022-05-27 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.72,5.58,6.24
2022-05-27 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.58,5.89,6.58
2022-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.45,6.31,7.05
2022-05-28 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.28,6.38,7.13
2022-05-28 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.03,6.47,7.23
2022-05-28 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.73,6.75,7.54
2022-05-28 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.48,7.09,7.92
2022-05-28 05:00:00,6.0,7.1,2.45,8.11,0.22,88.84,21.4,7.23,8.08
2022-05-28 06:00:00,122.0,148.12,166.82,72.78,0.42,77.39,22.79,7.24,8.09
2022-05-28 07:00:00,319.05,386.55,403.4,125.5,0.54,63.49,24.74,8.02,8.96
2022-05-28 08:00:00,515.78,616.3,514.14,182.66,0.6,49.66,27.04,8.63,9.65
2022-05-28 09:00:00,669.28,803.42,462.89,224.79,0.63,36.16,29.37,8.51,9.51
2022-05-28 10:00:00,766.1,931.45,400.52,314.06,0.63,23.69,31.12,8.05,9.0
2022-05-28 11:00:00,711.58,993.33,359.13,293.74,0.56,15.23,32.19,7.65,8.55
2022-05-28 12:00:00,651.42,975.3,319.6,253.07,0.52,17.9,32.81,7.3,8.16
2022-05-28 13:00:00,637.8,886.42,404.91,242.32,0.55,28.75,32.96,7.04,7.87
2022-05-28 14:00:00,535.85,727.75,335.24,206.84,0.54,41.81,32.66,6.78,7.58
2022-05-28 15:00:00,356.23,517.7,359.07,139.21,0.47,55.49,31.89,6.45,7.21
2022-05-28 16:00:00,187.65,279.83,212.55,109.94,0.4,69.37,30.55,6.15,6.87
2022-05-28 17:00:00,42.35,62.15,18.14,46.73,0.27,83.25,28.53,5.57,6.23
2022-05-28 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.77,5.01,5.6
2022-05-28 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.42,4.79,5.35
2022-05-28 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.43,4.68,5.23
2022-05-28 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.68,4.69,5.24
2022-05-28 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.1,4.64,5.19
2022-05-28 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.61,4.58,5.12
2022-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.15,4.41,4.93
2022-05-29 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.75,4.24,4.74
2022-05-29 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.38,3.96,4.43
2022-05-29 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.03,3.79,4.24
2022-05-29 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,19.69,3.74,4.18
2022-05-29 05:00:00,5.97,7.05,0.89,7.79,0.22,88.84,19.54,3.81,4.26
2022-05-29 06:00:00,122.82,147.73,168.08,83.31,0.43,77.42,21.88,3.61,4.03
2022-05-29 07:00:00,318.65,385.4,308.21,146.55,0.54,63.53,24.97,4.92,5.5
2022-05-29 08:00:00,522.28,616.53,503.73,182.91,0.61,49.71,28.34,5.99,6.69
2022-05-29 09:00:00,623.58,806.9,418.25,226.78,0.58,36.23,30.68,6.22,6.95
2022-05-29 10:00:00,658.4,935.88,365.75,253.76,0.54,23.8,32.43,6.08,6.8
2022-05-29 11:00:00,707.0,982.72,363.71,280.5,0.55,15.38,33.69,5.9,6.59
2022-05-29 12:00:00,697.1,962.22,390.55,246.97,0.55,18.0,34.48,5.68,6.35
2022-05-29 13:00:00,626.5,867.3,297.13,293.39,0.54,28.79,34.81,5.48,6.12
2022-05-29 14:00:00,488.65,708.42,318.56,200.02,0.49,41.81,34.63,5.26,5.88
2022-05-29 15:00:00,344.27,499.98,285.86,160.88,0.46,55.47,33.91,5.06,5.66
2022-05-29 16:00:00,182.55,265.23,190.91,104.99,0.39,69.33,32.6,4.92,5.5
2022-05-29 17:00:00,45.35,57.92,31.48,41.54,0.29,83.2,30.56,4.41,4.93
2022-05-29 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.59,3.89,4.35
2022-05-29 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.33,3.76,4.2
2022-05-29 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.24,3.43,3.83
2022-05-29 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.36,3.25,3.63
2022-05-29 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.71,3.06,3.42
2022-05-29 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.2,3.03,3.39
2022-05-30 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.88,3.22,3.6
2022-05-30 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.55,3.46,3.87
2022-05-30 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.12,3.52,3.93
2022-05-30 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.69,3.53,3.95
2022-05-30 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.3,3.45,3.86
2022-05-30 05:00:00,5.07,7.0,0.89,6.75,0.19,88.85,21.13,3.49,3.9
2022-05-30 06:00:00,71.6,145.32,89.41,40.39,0.25,77.44,23.1,3.62,4.05
2022-05-30 07:00:00,176.48,381.7,158.65,110.82,0.3,63.56,25.95,5.17,5.78
2022-05-30 08:00:00,289.35,617.8,139.32,183.19,0.34,49.77,28.76,6.14,6.86
2022-05-30 09:00:00,422.58,809.85,178.21,207.8,0.4,36.31,31.08,6.44,7.2
2022-05-30 10:00:00,591.55,940.97,153.28,301.75,0.49,23.91,32.79,6.48,7.24
2022-05-30 11:00:00,654.72,987.47,260.33,285.11,0.51,15.52,33.89,6.49,7.25
2022-05-30 12:00:00,424.73,970.88,101.36,241.38,0.34,18.1,34.49,6.49,7.25
2022-05-30 13:00:00,481.7,874.25,128.71,260.24,0.42,28.83,34.52,6.37,7.12
2022-05-30 14:00:00,408.58,713.55,157.83,212.17,0.41,41.82,33.92,6.12,6.84
2022-05-30 15:00:00,255.55,505.45,157.62,159.24,0.34,55.46,32.77,5.65,6.31
2022-05-30 16:00:00,143.57,268.75,136.66,89.32,0.31,69.3,31.3,4.94,5.52
2022-05-30 17:00:00,43.65,59.53,45.4,43.05,0.28,83.16,29.33,3.89,4.35
2022-05-30 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.17,3.13,3.5
2022-05-30 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.13,2.8,3.13
2022-05-30 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.35,2.86,3.2
2022-05-30 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.65,2.95,3.3
2022-05-30 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.95,3.06,3.42
2022-05-30 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.27,3.38,3.78
2022-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.76,3.58,4.0
2022-05-31 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.43,3.6,4.02
2022-05-31 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.25,3.59,4.01
2022-05-31 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.08,3.33,3.72
2022-05-31 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.92,3.02,3.38
2022-05-31 05:00:00,5.88,7.35,4.81,8.1,0.22,88.85,21.97,2.81,3.14
2022-05-31 06:00:00,121.18,153.65,155.24,82.14,0.42,77.46,23.15,2.39,2.67
2022-05-31 07:00:00,300.67,387.92,431.4,113.3,0.51,63.6,25.12,2.4,2.68
2022-05-31 08:00:00,482.08,612.25,495.6,162.35,0.56,49.82,27.54,2.83,3.16
2022-05-31 09:00:00,698.42,792.78,438.77,281.25,0.66,36.39,30.63,3.94,4.4
2022-05-31 10:00:00,755.92,929.08,458.18,287.64,0.62,24.02,32.66,4.76,5.32
2022-05-31 11:00:00,786.25,992.38,333.13,349.39,0.62,15.66,33.83,5.04,5.63
2022-05-31 12:00:00,758.3,988.15,299.01,336.49,0.6,18.19,34.44,4.92,5.5
2022-05-31 13:00:00,551.58,895.9,239.01,251.07,0.48,28.86,34.13,4.71,5.26
2022-05-31 14:00:00,457.75,737.0,221.09,245.79,0.46,41.82,33.44,4.59,5.13
2022-05-31 15:00:00,265.35,527.55,222.1,139.16,0.35,55.44,32.48,4.41,4.93
2022-05-31 16:00:00,135.77,293.55,66.88,97.34,0.29,69.27,31.13,4.26,4.76
2022-05-31 17:00:00,32.47,68.18,15.49,34.33,0.2,83.11,29.61,3.92,4.38
2022-05-31 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,28.05,3.39,3.79
2022-05-31 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.06,3.13,3.5
2022-05-31 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.1,2.79,3.12
2022-05-31 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.32,2.86,3.2
2022-05-31 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.71,3.67,4.1
2022-05-31 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.14,4.24,4.74
2022-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.57,4.19,4.68
2022-06-01 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.02,3.14,3.51
2022-06-01 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.58,2.47,2.76
2022-06-01 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.95,2.58,2.88
2022-06-01 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.13,3.48,3.89
2022-06-01 05:00:00,6.03,7.7,2.06,10.89,0.23,88.86,21.05,3.82,4.27
2022-06-01 06:00:00,136.8,162.05,131.21,100.91,0.48,77.49,22.67,3.53,3.95
2022-06-01 07:00:00,359.6,410.17,310.46,185.54,0.61,63.64,25.74,4.58,5.12
2022-06-01 08:00:00,585.88,645.05,496.66,261.86,0.69,49.88,28.88,5.2,5.81
2022-06-01 09:00:00,746.2,834.38,491.01,312.36,0.7,36.46,31.19,5.3,5.92
2022-06-01 10:00:00,870.67,964.8,670.91,386.65,0.72,24.12,32.99,5.32,5.95
2022-06-01 11:00:00,859.22,1007.95,386.35,361.72,0.67,15.8,34.2,5.41,6.05
2022-06-01 12:00:00,862.92,989.85,518.06,316.89,0.69,18.27,34.79,5.6,6.26
2022-06-01 13:00:00,796.3,897.78,684.86,226.5,0.69,28.89,34.83,5.74,6.42
2022-06-01 14:00:00,641.17,740.22,523.66,220.74,0.65,41.82,34.24,5.76,6.44
2022-06-01 15:00:00,444.12,530.53,488.05,134.65,0.59,55.42,33.16,5.51,6.16
2022-06-01 16:00:00,244.05,290.2,333.76,111.8,0.52,69.23,31.49,5.19,5.8
2022-06-01 17:00:00,60.8,67.07,113.21,42.25,0.38,83.06,29.07,4.62,5.16
2022-06-01 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.2,3.85,4.3
2022-06-01 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.0,3.12,3.49
2022-06-01 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.32,2.61,2.92
2022-06-01 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.85,2.38,2.66
2022-06-01 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.49,2.17,2.43
2022-06-01 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.12,2.0,2.24
2022-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.49,1.86,2.08
2022-06-02 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.92,1.95,2.18
